	DMSO.1	DMSO.2	DMSO.3	SP600125.1	SP600125.2	SP600125.3
RP11-114F10.2	2	0	0	0	0	0
NUAK1	264	222	254	612	556	837
RP11-114F10.3	0	0	0	0	0	0
CKAP4	860	902	807	1060	1229	1955
RP11-651L5.2	0	0	0	0	0	0
RP11-651L5.3	0	1	1	0	0	0
TCP11L2	91	75	61	101	103	189
POLR3B	1163	1284	1259	770	855	1351
RP11-144F15.1	0	0	0	0	0	0
RFX4	0	0	0	0	0	2
RP11-482D24.2	0	0	0	0	0	0
RP11-482D24.3	0	0	2	0	0	0
RIC8B	257	282	280	189	186	350
RP11-412D9.4	0	2	0	0	0	0
TMEM263	771	824	784	794	738	1224
MTERF2	97	127	124	61	48	106
CRY1	874	907	946	519	530	899
RP11-797M17.1	0	0	0	0	0	0
BTBD11	1	0	2	4	4	0
RP11-128P10.1	0	0	0	0	0	0
PWP1	1751	1792	1749	1209	1342	1910
PRDM4	606	702	661	667	668	1070
RP11-864J10.4	0	0	0	5	0	0
ASCL4	0	0	0	0	0	0
RP11-554D14.7	0	0	0	0	0	0
RP11-554D14.8	0	0	0	0	0	0
RP11-554D14.6	0	0	0	0	0	0
WSCD2	0	0	0	5	0	0
CMKLR1	4	6	3	8	15	19
LINC01498	0	0	2	3	1	3
FICD	91	63	67	97	100	196
SART3	1784	1951	1861	1240	1168	2140
ISCU	2043	2178	2167	3445	3162	5434
TMEM119	0	0	4	5	3	4
SELPLG	52	54	45	66	49	76
RP11-689B22.2	0	0	0	1	0	0
CORO1C	8908	9306	9474	7421	7555	12345
SSH1	2253	2397	2462	3103	3038	4902
RP11-423G4.8	0	0	0	0	0	0
RP11-423G4.10	5	3	4	14	13	19
DAO	12	9	3	24	27	38
SVOP	206	226	190	214	248	386
AC190387.1	0	0	0	0	0	0
USP30	339	371	352	292	304	477
USP30-AS1	0	0	0	0	0	0
ALKBH2	355	456	382	206	189	298
UNG	1297	1393	1446	679	640	1197
RP11-968O1.5	4	8	2	4	11	22
ACACB	175	136	167	198	239	369
FOXN4	0	0	0	0	3	1
MYO1H	0	0	0	2	1	4
LINC01486	0	0	0	0	0	0
RP11-256L11.3	4	1	0	2	6	0
KCTD10	1928	2054	2110	2158	1899	3368
UBE3B	855	928	879	1242	1277	2003
MMAB	330	378	329	282	303	512
MVK	837	964	822	439	400	826
FAM222A	202	186	245	33	34	96
FAM222A-AS1	0	0	0	0	1	2
TRPV4	45	54	68	58	73	66
GLTP	550	494	605	606	693	1106
RP1-7G5.6	0	0	0	0	0	0
TCHP	209	253	291	208	170	298
GIT2	980	1012	1136	964	929	1424
RP11-837J7.4	0	0	0	2	0	0
RP11-837J7.3	0	1	4	9	0	8
ANKRD13A	1731	1721	1726	1651	1418	2438
C12orf76	143	143	133	274	261	277
RP11-946P6.6	3	3	1	4	1	19
RP11-946P6.4	0	0	0	1	0	0
IFT81	132	154	173	187	122	266
ATP2A2	13042	14472	14612	8660	8508	14550
ANAPC7	1200	1263	1309	1278	1202	2113
RP11-478C19.2	701	685	694	541	515	944
ARPC3	2997	3054	3164	2907	2890	4582
GPN3	428	481	392	380	433	712
FAM216A	118	100	109	87	55	89
VPS29	1525	1567	1577	1796	1771	2894
RP3-424M6.4	2	0	0	3	4	0
RAD9B	1	2	0	5	2	4
PPTC7	1180	1250	1259	1143	1120	1870
TCTN1	48	45	49	90	67	96
HVCN1	88	94	89	119	109	169
PPP1CC	8474	9201	8767	4389	4062	6796
RP11-481J8.3	0	0	0	0	0	0
RP1-74B13.2	0	0	0	0	0	0
CCDC63	1	3	2	3	0	6
MYL2	0	0	0	0	0	0
LINC01405	140	176	170	187	108	204
RP1-46F2.3	3	2	3	0	0	0
CUX2	0	1	0	3	0	0
FAM109A	336	385	300	390	383	555
RP3-473L9.4	0	0	0	0	3	0
SH2B3	522	545	530	678	722	1121
ATXN2	1922	1958	2123	1615	1425	2514
RP11-686G8.2	3	1	0	0	0	6
BRAP	760	819	833	811	694	1221
RP11-686G8.5	0	0	0	0	0	5
ACAD10	482	553	426	571	550	898
RP11-162P23.2	398	424	370	686	708	1222
ALDH2	1146	1177	1110	2899	2887	4739
RP3-462E2.3	1	1	1	9	4	8
MAPKAPK5-AS1	286	312	317	187	197	302
MAPKAPK5	1272	1294	1197	1029	898	1676
RP3-462E2.5	9	7	7	12	5	12
TMEM116	121	140	145	99	118	245
ERP29	3585	3818	3584	4654	4020	6895
RP1-267L14.6	2	9	4	2	1	5
NAA25	1396	1500	1590	833	841	1555
RP1-267L14.3	0	0	0	0	0	0
TRAFD1	972	918	869	988	966	1646
HECTD4	2806	2862	3400	2225	2099	4066
RP3-521E19.2	0	0	0	0	0	0
RPL6	18472	18979	18419	15175	14536	23595
PTPN11	6949	7481	7732	7469	7012	11568
RPH3A	0	0	0	5	0	0
OAS1	2	1	0	8	5	13
RP1-71H24.1	0	0	0	1	0	0
RP1-71H24.6	0	0	0	0	0	0
OAS3	53	42	42	366	276	469
OAS2	0	0	0	12	0	15
DTX1	3	0	3	1	2	9
RASAL1	26	12	21	278	302	415
CCDC42B	4	2	4	9	0	1
DDX54	3778	4179	3865	3593	3127	5544
RITA1	847	992	975	755	773	1349
RP11-545P7.4	0	0	0	0	0	0
IQCD	54	58	62	140	120	171
TPCN1	1388	1454	1336	2577	3192	4457
RP11-545P7.9	8	7	7	5	13	26
SLC8B1	533	524	516	884	822	1329
PLBD2	3183	3320	3746	3300	3194	5294
SDS	0	0	0	0	1	0
SDSL	23	30	14	130	96	172
LHX5	23	26	29	92	99	186
LHX5-AS1	0	0	0	0	0	0
LINC01234	765	872	666	743	689	1044
RBM19	2099	2291	2354	2034	1996	3363
RP11-780K2.1	0	0	0	1	0	1
RP11-100F15.1	0	0	0	0	0	0
RP11-100F15.2	0	0	0	0	0	0
RP11-139B1.1	0	0	0	0	0	0
TBX5	0	0	0	1	0	0
TBX5-AS1	0	0	0	0	0	0
RP11-162N7.1	0	0	0	0	0	0
TBX3	1318	1246	1486	1929	1407	3484
RP4-601P9.2	1	3	3	5	15	18
RP4-601P9.1	0	0	0	0	0	3
RP11-25E2.1	0	0	0	0	0	0
RP11-116D17.2	0	0	0	0	0	0
RP11-116D17.3	0	0	0	0	0	0
RP11-116D17.4	0	0	0	0	0	0
RP11-116D17.5	0	0	0	0	0	0
RP11-116D17.1	0	0	0	0	0	0
RP11-1028N23.3	0	0	0	0	1	0
RP11-1028N23.2	0	0	0	0	0	0
RP11-1028N23.4	0	0	0	0	0	0
RP11-110L15.1	0	0	0	0	0	0
RP11-110L15.2	1	0	0	0	0	1
MED13L	2723	2825	2704	2368	2398	3696
RP11-493P1.2	0	0	0	0	0	0
RP11-115H15.2	2	2	1	3	1	6
RP11-148B3.2	0	0	0	0	0	0
RP11-148B3.1	0	0	0	0	0	0
LINC00173	0	0	0	0	0	0
RP11-809C9.2	0	0	0	0	0	0
RP11-809C9.3	0	0	0	0	0	0
MAP1LC3B2	35	49	35	18	37	47
RP11-497G19.7	0	0	0	0	0	0
RP11-497G19.3	0	0	0	0	0	0
RP11-497G19.1	30	29	27	0	0	0
RP11-497G19.2	10	5	5	0	0	0
C12orf49	2082	2186	2176	2212	2073	3550
RNFT2	1522	1687	1599	1269	1172	2017
RP11-240G22.4	5	2	2	1	1	1
HRK	1	1	0	8	16	17
FBXW8	771	797	752	722	728	1231
RP11-240G22.5	0	0	0	1	0	0
RP11-231I16.1	0	0	0	0	0	0
RP11-103B5.4	0	1	3	4	1	1
TESC	34	43	32	13	10	28
TESC-AS1	0	0	0	0	0	0
FBXO21	2006	2029	1943	1443	1490	2566
NOS1	0	0	0	8	0	2
RP11-227B21.2	0	0	0	0	0	0
KSR2	32	33	42	47	31	47
RP11-465L8.1	0	0	0	0	0	0
RFC5	601	659	719	343	302	465
RP11-33N14.3	1	0	1	0	0	1
WSB2	887	937	1005	1172	1111	1742
RP11-33N14.5	2	0	1	0	0	0
VSIG10	921	954	978	1773	1827	3032
RP11-136L23.2	0	0	0	0	0	1
PEBP1	11689	12884	11919	6177	5666	10135
TAOK3	1352	1410	1421	1185	1133	1848
RP11-131L12.2	2	2	0	1	7	7
SUDS3	2821	2933	2847	2793	2751	4781
RP11-131L12.3	1	0	0	2	0	2
RP11-131L12.4	1	0	0	0	0	2
RP11-121J20.1	0	0	0	0	0	0
RP11-3L23.2	0	0	0	0	0	0
RP11-357K6.1	0	0	0	0	0	0
RP11-357K6.2	0	0	0	0	0	0
RP11-357K6.3	0	0	0	0	0	0
SRRM4	109	101	100	153	137	239
RP11-364C11.3	0	0	0	0	0	0
RP11-364C11.2	0	0	0	0	0	0
RP11-64B16.3	17	12	14	1	8	7
HSPB8	3946	3378	4160	6027	5868	10711
RP11-64B16.4	1	0	1	1	0	6
RP11-64B16.5	0	0	0	0	0	0
CCDC60	5	2	5	17	13	15
RP11-768F21.1	0	0	0	0	0	0
TMEM233	0	0	0	0	2	0
PRKAB1	775	832	774	723	793	1197
CIT	1155	1302	1284	1236	1109	1886
RP1-127H14.3	0	0	0	0	0	0
AC004813.1	0	0	0	0	0	0
CCDC64	455	524	501	886	938	1417
RAB35	2817	3233	3036	2419	2312	3959
RP1-267D11.6	31	58	38	72	47	79
GCN1L1	9638	10315	10184	7023	7134	11956
RPLP0	42354	45388	39742	31091	30798	48258
PXN-AS1	60	50	62	33	16	29
PXN	8854	9412	8938	8255	8156	13202
RP1-278C19.8	0	0	0	0	0	0
SIRT4	89	100	74	85	60	131
PLA2G1B	0	0	0	5	0	0
MSI1	69	104	70	146	102	190
RP1-166H1.2	0	0	0	0	0	0
COX6A1	3428	3869	3450	4439	4010	6780
AL021546.6	1513	1757	1521	2224	2061	3549
TRIAP1	1899	2078	2043	2094	1766	3170
GATC	923	954	905	883	883	1360
SRSF9	4384	4730	4554	4025	3528	6049
DYNLL1	3129	3354	3427	3372	3257	5638
DYNLL1-AS1	105	112	111	127	82	187
RP11-18C24.8	1	4	5	0	4	3
COQ5	528	554	477	525	477	904
RNF10	4569	4874	4453	4052	4204	6691
POP5	452	555	501	353	355	510
RP11-728G15.1	0	5	0	0	0	0
CABP1	0	1	0	1	0	0
MLEC	8170	8936	8670	5258	5202	8910
RP11-173P15.3	0	0	0	6	8	0
RP11-173P15.9	1	0	6	0	0	1
RP11-173P15.10	0	0	0	0	0	0
UNC119B	1169	1280	1082	986	962	1638
RP11-173P15.5	0	0	0	0	0	0
ACADS	287	324	240	170	167	281
RP11-173P15.7	0	0	0	5	0	0
SPPL3	1805	2064	1862	1168	1207	2133
HNF1A-AS1	0	0	0	2	0	0
HNF1A	0	0	0	3	0	0
C12orf43	625	692	701	642	652	1007
RP11-216P16.8	0	0	1	0	0	0
OASL	2	0	2	11	6	17
RP11-216P16.5	0	0	0	0	0	0
P2RX7	19	19	7	4	5	4
RP11-340F14.6	0	0	0	0	0	0
P2RX4	847	910	780	1096	984	1591
CAMKK2	2970	3279	3091	2619	2638	4422
ANAPC5	4342	4876	4418	2629	2771	4490
RP11-711D18.2	0	0	0	0	0	0
RNF34	1085	1112	1091	855	877	1400
KDM2B	1232	1332	1319	957	864	1538
RP13-941N14.1	5	2	5	0	0	4
ORAI1	619	737	632	417	396	634
RP13-298C8.3	3	1	0	0	2	0
MORN3	18	22	19	70	41	71
TMEM120B	1135	1277	1180	891	930	1608
RHOF	1138	1186	1021	725	711	1167
LINC01089	108	120	88	102	74	144
RP11-347I19.8	3	2	4	0	2	7
RP11-347I19.7	25	17	18	9	14	61
SETD1B	1548	1646	1728	1379	1328	2252
HPD	8	6	2	2	5	13
RP11-7M8.2	0	0	0	0	0	0
RP11-87C12.6	0	0	0	0	0	4
PSMD9	1063	1240	1135	984	998	1571
RP11-87C12.2	749	840	768	682	707	1133
WDR66	74	69	87	82	116	171
RP11-87C12.5	0	0	0	0	0	0
BCL7A	35	44	49	64	85	104
AC156455.1	4	3	2	1	1	3
MLXIP	376	384	395	444	427	601
LRRC43	6	2	4	2	1	0
IL31	0	0	0	0	0	0
B3GNT4	12	15	12	0	13	8
DIABLO	1259	1365	1283	1132	1017	1749
RP11-512M8.5	1905	2152	2045	1811	1818	2855
VPS33A	1401	1524	1514	1387	1498	2407
RP11-512M8.11	3	3	2	0	0	1
CLIP1	3972	3875	4151	6449	6007	10768
CLIP1-AS1	0	0	0	0	3	0
RP11-15J22.5	6	15	13	29	19	15
ZCCHC8	521	502	578	660	625	1060
RP11-15J22.8	0	0	0	0	4	0
RSRC2	1311	1369	1346	1165	964	1668
KNTC1	1157	1184	1161	719	670	1125
RP11-324E6.10	0	0	0	0	0	4
RP11-324E6.6	0	0	0	2	8	0
HCAR2	18	9	10	21	8	30
HCAR3	8	6	5	14	8	12
HCAR1	300	324	311	422	477	693
DENR	3220	3171	3370	3262	2873	5101
CCDC62	21	18	19	25	42	30
HIP1R	2721	2849	2771	3128	2936	5378
VPS37B	2142	2311	2081	1844	1645	2726
RP11-463O12.3	0	1	4	2	3	7
RP11-463O12.5	363	371	378	502	424	845
ABCB9	920	914	914	498	596	821
OGFOD2	313	325	305	347	313	516
RP11-197N18.2	1785	1912	1713	1884	1714	2540
ARL6IP4	1518	1632	1453	1615	1485	2170
PITPNM2	1035	1050	1146	1641	1672	2626
RP11-197N18.7	0	0	0	0	0	0
RP11-197N18.8	7	16	15	25	24	46
MPHOSPH9	835	854	911	328	370	503
RP11-546D6.3	47	61	58	15	12	31
C12orf65	206	231	202	255	238	365
RP11-282O18.3	733	672	850	332	248	493
CDK2AP1	1926	1882	2142	882	758	1512
RP11-282O18.7	0	0	0	0	0	0
SBNO1	6108	6488	6406	3546	3632	6263
MIR8072	4	8	4	8	4	14
SETD8	1419	1564	1628	1283	1306	2211
RILPL2	564	563	603	248	184	394
SNRNP35	355	386	451	345	243	458
RILPL1	371	480	344	408	363	712
RP11-972P1.7	92	104	65	84	74	114
RP11-972P1.10	3	5	5	2	0	2
RP11-972P1.11	4	8	8	9	2	17
RP11-486O12.2	25	23	20	19	18	43
TMED2	8087	8869	8648	5564	5677	9119
DDX55	961	989	1047	563	484	902
EIF2B1	2111	2178	2216	1483	1525	2468
GTF2H3	863	932	862	582	644	1127
RP11-338K17.5	11	4	6	3	1	17
RP11-338K17.6	34	31	39	16	19	37
TCTN2	239	247	239	221	255	388
RP11-338K17.8	0	0	0	0	0	0
ATP6V0A2	443	428	476	420	398	615
RP11-338K17.10	0	0	0	2	0	0
DNAH10	5	9	5	15	1	4
CCDC92	55	64	50	77	64	77
RP11-380L11.4	0	0	0	0	0	0
DNAH10OS	0	0	0	0	0	0
RP11-214K3.23	0	1	1	6	0	3
RP11-214K3.22	0	0	2	0	0	0
RP11-214K3.21	1	2	0	3	4	2
RP11-214K3.20	0	1	0	4	0	1
RP11-214K3.19	1	3	0	0	6	2
RP11-214K3.18	3	0	0	4	1	3
ZNF664	4268	4592	4654	3596	3440	5822
FAM101A	638	718	633	1179	1310	2069
RP11-214K3.25	168	215	174	115	107	205
RP11-214K3.24	0	0	0	4	0	0
RP11-522N14.2	1	0	0	0	0	5
NCOR2	15290	16326	16363	11924	10873	18909
RP11-83B20.1	0	0	0	0	0	0
RP11-83B20.2	5	4	1	6	0	0
RP11-83B20.3	0	0	0	1	0	0
RP11-83B20.4	0	0	0	0	0	0
RP11-83B20.5	0	0	0	0	0	0
RP11-83B20.6	0	0	0	0	0	0
RP11-83B20.7	0	0	0	0	0	0
RP11-83B20.9	12	27	11	11	6	10
RP11-83B20.8	0	0	0	0	0	0
RP11-83B20.10	0	2	1	2	0	0
RP11-13J12.2	0	0	0	0	0	0
SCARB1	3332	3671	3410	1015	1069	1843
UBC	17316	17156	16786	21953	21989	35620
DHX37	2495	2716	2741	1531	1545	2646
BRI3BP	1923	2076	2154	1308	1280	2106
AACS	1766	1751	1610	861	869	1500
RP11-158L12.4	64	70	47	26	25	35
RP11-158L12.5	0	0	0	0	0	0
RP11-158L12.6	1	0	0	2	0	0
TMEM132B	3	1	0	6	0	8
RP11-604N13.1	0	0	0	0	0	0
RP4-800O15.1	0	0	0	0	0	0
RP4-800O15.2	0	0	0	0	0	0
LINC00939	7	6	5	6	2	9
RP5-916L7.2	0	1	0	0	0	3
RP3-446N13.5	0	0	0	0	3	0
RP3-446N13.1	0	0	0	0	0	0
RP3-446N13.2	0	0	0	0	0	0
RP3-446N13.3	0	0	0	1	0	0
RP3-446N13.4	0	0	0	0	0	0
RP1-116K23.1	0	0	0	0	0	0
RP4-765H13.1	0	0	0	0	0	0
RP4-809F18.2	0	0	0	0	0	0
RP4-809F18.1	0	0	0	0	0	0
RP5-944M2.1	0	0	0	0	0	0
RP5-944M2.2	0	0	0	0	0	0
RP5-944M2.3	0	0	0	0	0	0
RP11-407A16.3	0	0	0	0	0	0
RP11-407A16.4	0	0	0	0	0	0
RP11-407A16.6	0	0	0	0	0	0
RP11-407A16.5	0	0	0	0	0	0
RP11-407A16.7	0	0	0	0	0	0
LINC00943	0	0	0	0	0	0
LINC00944	0	0	0	2	0	0
RP11-983C2.2	0	0	0	0	0	0
RP11-983C2.3	0	0	0	0	0	0
RP11-575F12.1	0	0	0	0	0	0
RP11-575F12.2	0	0	0	0	0	1
RP11-575F12.3	1	0	0	0	0	2
RP11-955H22.1	0	0	0	0	0	0
RP11-955H22.3	0	0	0	0	0	0
RP11-367G12.1	0	0	0	0	0	0
RP11-483I24.1	0	0	0	0	0	0
RP11-351O2.1	0	0	0	0	0	0
RP11-526P6.1	0	0	0	0	0	0
RP11-749H20.1	0	0	0	0	0	0
RP11-749H20.2	0	0	0	0	0	0
FLJ37505	0	0	0	0	0	0
LINC00507	0	0	0	0	0	0
LINC00508	0	0	0	0	0	0
RP11-349K16.1	0	0	0	0	0	0
RP13-653N12.1	0	0	0	0	0	0
RP13-653N12.2	0	0	0	2	0	0
RP11-417O18.2	0	0	0	1	0	0
TMEM132C	0	0	0	3	0	0
RP11-417O18.1	0	0	0	0	0	0
RP11-553N19.1	0	0	0	0	0	0
SLC15A4	408	482	409	308	362	450
RP11-21K12.2	11	7	7	2	1	5
RP11-21K12.3	0	0	0	0	0	2
GLT1D1	0	0	0	0	0	0
TMEM132D	0	0	0	2	0	0
RP11-669N7.2	0	2	3	1	3	0
RP11-669N7.3	0	0	0	0	0	0
RP11-206B11.1	0	0	0	0	0	0
RP11-337L12.1	0	0	0	0	0	0
RP11-174M13.2	0	0	0	0	0	0
RP11-572C21.2	0	0	0	0	0	0
RP11-572C21.1	0	0	0	1	0	0
RP11-474D1.4	0	0	0	0	0	0
RP11-474D1.3	0	0	0	0	0	0
RP11-474D1.1	0	0	0	0	0	0
RP11-474D1.2	0	0	0	0	0	0
RP11-143E21.2	0	0	0	0	0	0
RP11-143E21.3	0	0	0	0	0	0
FZD10-AS1	0	0	0	2	0	1
RP11-143E21.4	0	0	0	0	0	0
FZD10	0	0	1	1	3	1
RP11-143E21.6	0	0	0	0	0	0
PIWIL1	0	0	0	0	0	0
RP11-200K12.3	0	0	0	0	0	0
RP11-200K12.2	0	0	0	0	0	0
RIMBP2	6	4	5	18	6	14
RP11-117L5.4	0	0	0	0	0	0
RP11-117L5.1	0	0	0	0	0	0
RP11-117L5.3	0	0	0	0	0	3
RP11-662M24.2	0	0	0	4	0	4
RP11-662M24.1	0	0	0	0	0	0
RP11-989F5.4	0	0	0	0	0	0
STX2	530	549	536	691	763	1080
RP11-989F5.1	0	0	0	0	0	0
RP11-989F5.3	2	2	0	8	1	2
RAN	11654	12697	12219	9207	9205	15262
GPR133	0	0	0	1	1	1
RP11-243M5.5	0	0	0	1	0	0
RP11-243M5.4	0	0	0	0	0	0
RP11-243M5.2	0	0	0	0	0	0
RP11-243M5.1	0	0	0	0	0	0
RP11-243M5.3	0	0	0	0	0	0
RP11-76C10.6	0	0	0	0	0	0
RP11-76C10.5	0	0	0	0	0	0
RP11-76C10.4	0	0	0	0	0	0
RP11-76C10.3	0	0	0	0	6	0
RP11-76C10.2	0	0	0	0	0	0
LINC01257	0	0	0	0	0	0
RP11-638F5.2	0	0	0	0	0	0
RP11-495K9.2	0	0	0	0	0	0
RP11-495K9.3	0	0	0	0	0	0
RP13-507P19.2	0	0	0	0	0	2
RP13-507P19.1	0	0	0	0	0	0
RP11-897M7.3	0	0	0	0	0	0
RP11-897M7.4	0	0	0	0	0	0
RP11-897M7.1	0	0	0	0	0	0
RP11-897M7.2	0	0	0	0	0	0
RP11-495K9.10	0	0	0	0	0	0
RP11-495K9.9	0	0	0	0	0	0
RP11-495K9.8	0	0	0	0	0	0
RP11-495K9.7	0	0	0	0	0	0
RP11-495K9.6	0	0	0	0	0	0
SFSWAP	1657	1752	1704	1376	1200	1919
RP11-495K9.5	0	0	0	0	0	0
MMP17	5	8	7	20	33	43
RP11-417L19.2	0	0	0	0	1	0
ULK1	305	316	251	623	777	1211
RP11-417L19.5	5	5	6	32	4	20
RP11-417L19.4	3	1	0	5	7	0
PUS1	1371	1538	1260	910	809	1539
RP11-417L19.6	15	28	25	8	5	31
EP400	3483	3825	4114	3119	3111	5032
RP13-820C6.2	0	0	0	0	1	0
RP13-820C6.4	0	0	0	0	0	0
EP400NL	321	371	381	244	172	313
RP13-977J11.6	0	0	0	0	0	0
DDX51	777	920	835	543	633	953
NOC4L	818	1017	928	512	520	874
RP13-977J11.9	0	0	0	0	0	0
RP13-977J11.2	0	0	0	0	0	0
RP13-977J11.8	0	0	0	0	0	0
GALNT9	0	0	0	1	0	3
RP13-977J11.3	0	0	0	0	0	1
RP13-895J2.2	0	0	0	0	0	0
RP13-895J2.3	0	0	0	0	0	3
RP13-895J2.4	0	0	0	0	0	0
RP13-895J2.6	0	0	0	0	0	0
RP13-895J2.7	0	0	0	0	0	0
RP13-895J2.8	0	0	0	0	0	0
RP13-895J2.9	0	0	0	0	0	0
RP13-895J2.10	0	0	0	0	0	0
RP13-895J2.11	0	0	0	0	0	0
RP13-714J12.1	0	0	0	0	0	0
RP11-503G7.1	0	0	0	0	0	0
RP11-503G7.2	0	0	0	0	0	0
FBRSL1	2798	3211	3041	1639	1313	2726
RP13-554M15.7	140	199	120	80	94	158
RP13-554M15.2	13	14	15	9	8	11
RP13-554M15.8	0	1	0	0	0	4
LRCOL1	0	0	0	0	1	1
P2RX2	3	5	4	6	6	3
RP13-554M15.5	3	5	1	2	1	13
POLE	2289	2606	2475	1530	1454	2507
PXMP2	256	308	280	131	138	218
RP13-672B3.2	199	240	238	92	96	175
PGAM5	3347	3935	3855	1835	1792	3041
ANKLE2	2339	2509	2333	2393	2358	3876
GOLGA3	4551	4712	4664	4610	4599	7827
CHFR	1588	1753	1579	1516	1497	2596
RP11-46H11.11	26	19	17	21	20	25
RP11-46H11.12	1	3	2	6	1	5
RP11-46H11.3	5	3	0	6	0	7
ZNF605	209	214	220	227	252	432
ZNF26	242	283	211	310	298	427
RP11-386I8.6	0	0	0	0	0	0
ZNF84	344	303	293	243	257	365
RP11-386I8.5	0	0	0	0	0	0
RP11-386I8.4	0	0	0	0	0	0
ZNF140	146	168	154	164	177	280
ZNF891	216	255	231	159	132	248
CTD-2140B24.6	0	0	0	0	0	0
ZNF10	140	127	121	82	88	148
CTD-2140B24.4	112	116	92	80	95	154
ZNF268	539	541	450	470	505	773
ANHX	0	0	0	1	0	0
FAM230C	1	3	2	7	0	2
LINC00349	0	0	0	0	0	0
LINC00388	0	0	0	0	0	0
LINC00387	0	0	0	0	0	0
LINC00418	0	0	0	0	0	0
RP11-38M15.11	0	0	0	0	0	0
LINC00408	0	0	2	0	0	0
RP11-442J17.3	0	0	0	0	3	0
LINC00442	0	0	0	0	0	0
RP11-301J16.7	0	0	0	0	0	0
TUBA3C	0	1	0	1	0	0
RP11-408E5.5	0	0	0	0	0	0
LINC00421	0	0	0	0	0	0
RP11-385E5.5	0	0	0	0	0	0
TPTE2	0	0	0	2	0	6
LINC00350	0	0	0	0	0	0
MPHOSPH8	1999	2154	2254	1286	1058	1931
RP11-523H24.3	0	0	2	0	1	0
PSPC1	2671	2835	2714	2435	2216	3758
ZMYM5	272	273	268	232	234	378
RP11-61K9.2	0	0	0	0	0	0
RP11-61K9.3	52	57	43	36	33	80
ZMYM2	2072	2138	2225	1361	1469	2337
RP11-264J4.8	0	1	0	2	0	3
LINC01072	0	0	0	0	0	0
GJA3	4	1	3	15	4	18
LINC00556	0	0	0	0	0	0
GJB2	7	9	0	44	49	71
RP11-264J4.10	0	0	0	0	0	0
GJB6	0	0	0	0	1	2
CRYL1	162	157	137	203	199	295
RP11-476H16.1	0	0	0	0	0	5
IFT88	266	263	265	278	278	494
RP11-172H24.4	757	849	801	258	291	375
IL17D	55	79	67	24	34	67
RP11-261P13.5	0	0	0	2	1	1
N6AMT2	203	211	219	97	93	123
RP11-261P13.6	1	1	0	0	1	0
XPO4	2572	2635	2766	1064	1206	1948
LATS2	1531	1630	1417	1563	1375	2451
LATS2-AS1	0	0	0	0	0	0
SAP18	2848	3200	3150	4015	3572	5895
SKA3	518	572	622	395	354	607
MRPL57	821	859	845	508	376	746
LINC01046	0	0	0	0	0	0
RP11-101P17.11	0	0	0	0	0	0
LINC00539	0	0	0	1	1	0
ZDHHC20	3945	4059	4242	3047	3085	5055
ZDHHC20-IT1	1	3	0	1	0	2
MICU2	905	870	966	887	914	1509
FGF9	0	0	0	0	0	0
LINC00424	0	0	0	0	0	0
LINC00540	126	141	143	159	167	246
AL354828.1	1	0	0	0	1	0
AL354828.2	0	0	0	0	0	0
RP11-363G2.4	0	0	0	0	0	0
LINC00621	1	1	1	5	0	0
RP11-124N19.3	0	0	0	0	0	0
LINC00362	0	0	0	0	0	0
SGCG	0	0	0	2	2	0
SACS	3045	3187	3717	1352	1486	2282
SACS-AS1	0	0	0	1	0	1
LINC00327	3	4	7	5	7	4
LINC00352	0	0	0	0	0	0
TNFRSF19	1144	1328	1224	502	456	940
MIPEP	909	995	912	541	601	914
C1QTNF9B-AS1	10	5	17	5	8	8
C1QTNF9B	0	0	0	0	0	3
RP11-307N16.6	80	69	79	83	60	143
SPATA13	149	146	152	154	114	285
SPATA13-AS1	0	0	0	1	0	0
C1QTNF9	0	0	0	2	0	0
C1QTNF9-AS1	0	0	0	0	0	0
LINC00566	0	0	0	0	0	0
PARP4	2038	2083	2063	2788	3248	4660
RP11-556N21.1	3	6	0	8	11	13
ATP12A	40	37	49	64	84	91
RNF17	1	0	3	1	1	4
CENPJ	746	735	733	730	594	1177
PABPC3	30	34	29	19	15	28
RP11-165I9.10	0	0	0	0	0	0
AMER2	11	18	27	7	4	4
LINC00463	0	0	0	0	0	0
LINC01053	0	0	0	0	0	0
RP11-165I9.9	0	0	0	0	0	0
LINC01076	0	0	0	0	0	0
MTMR6	2199	2271	2418	1190	1355	2315
RP11-271M24.2	0	0	0	0	0	3
NUPL1	2465	2644	2733	1352	1423	2501
ATP8A2	60	79	50	28	15	44
SHISA2	44	38	23	32	31	77
LINC00415	0	0	0	0	0	0
RNF6	1570	1578	1696	1919	1921	3106
RP11-380N8.7	1	8	6	8	4	6
CDK8	1307	1330	1376	736	737	1229
WASF3	123	105	85	44	38	91
WASF3-AS1	0	0	0	0	0	0
GPR12	0	0	0	0	0	0
USP12	612	593	660	821	860	1368
USP12-AS1	0	0	0	0	0	0
USP12-AS2	0	0	0	0	0	0
RP11-428O18.6	0	1	0	2	6	7
LINC00412	0	0	0	5	0	0
RPL21	8395	8289	7909	6085	5458	8930
RASL11A	29	23	28	31	21	20
LINC01079	0	0	0	0	0	0
GTF3A	1999	2236	2328	1228	1103	2022
MTIF3	466	525	489	462	347	632
LNX2	472	574	556	352	350	674
POLR1D	2640	2820	2805	2118	1879	3162
RP11-87C7.3	0	0	0	0	0	0
GSX1	0	0	0	0	0	0
PDX1-AS1	0	0	0	0	0	0
PDX1	1	0	0	0	0	0
